DATE;HOUR;GR;PAR;T;RH;DATETIME;;;;;;
16/09/2002;13;196;1252.44;18.6;79;16/09/2002 14:00;;;;;;
16/09/2002;14;110;702.9;18.1;81;16/09/2002 15:00;;;;;;
16/09/2002;15;118;754.02;18.3;79;16/09/2002 16:00;;;;;;
16/09/2002;16;106;677.34;18.4;74;16/09/2002 17:00;;;;;;
16/09/2002;17;28;178.92;16.4;82;16/09/2002 18:00;;;;;;
16/09/2002;18;0;0;16.8;74;16/09/2002 19:00;;;;;;
16/09/2002;19;0;0;16.5;79;16/09/2002 20:00;;;;;;
16/09/2002;20;0;0;17.1;78;16/09/2002 21:00;;;;;;
16/09/2002;21;0;0;17.2;71;16/09/2002 22:00;;;;;;
16/09/2002;22;0;0;16.1;75;16/09/2002 23:00;;;;;;
16/09/2002;23;0;0;16.3;75;17/09/2002 00:00;;;;;;
17/09/2002;1;0;0;16.8;68;17/09/2002 01:00;;;;;;
17/09/2002;8;194;1239.66;20.2;58;17/09/2002 02:00;;;;;;
17/09/2002;17;40;255.6;18.7;72;17/09/2002 03:00;;;;;;
17/09/2002;16;132;843.48;20.6;63;17/09/2002 04:00;;;;;;
17/09/2002;15;240;1533.6;21.4;61;17/09/2002 05:00;;;;;;
17/09/2002;14;282;1801.98;21.8;60;17/09/2002 06:00;;;;;;
17/09/2002;13;292;1865.88;20.5;64;17/09/2002 07:00;;;;;;
17/09/2002;12;356;2274.84;22.2;57;17/09/2002 08:00;;;;;;
17/09/2002;11;306;1955.34;22;54;17/09/2002 09:00;;;;;;
17/09/2002;10;324;2070.36;21.9;57;17/09/2002 10:00;;;;;;
17/09/2002;9;274;1750.86;20.9;61;17/09/2002 11:00;;;;;;
17/09/2002;24;0;0;14.7;84;17/09/2002 12:00;;;;;;
17/09/2002;23;0;0;15.8;82;17/09/2002 13:00;;;;;;
17/09/2002;22;0;0;16.7;87;17/09/2002 14:00;;;;;;
17/09/2002;21;0;0;17;86;17/09/2002 15:00;;;;;;
17/09/2002;20;0;0;16.9;88;17/09/2002 16:00;;;;;;
17/09/2002;19;0;0;17.9;77;17/09/2002 17:00;;;;;;
17/09/2002;18;2;12.78;18.4;71;17/09/2002 18:00;;;;;;
17/09/2002;7;102;651.78;18.7;66;17/09/2002 19:00;;;;;;
17/09/2002;2;0;0;16.3;70;17/09/2002 20:00;;;;;;
17/09/2002;4;0;0;16;68;17/09/2002 21:00;;;;;;
17/09/2002;5;0;0;16.9;69;17/09/2002 22:00;;;;;;
17/09/2002;6;14;89.46;17.5;69;17/09/2002 23:00;;;;;;
17/09/2002;3;0;0;15;73;18/09/2002 00:00;;;;;;
18/09/2002;24;0;0;16;84;18/09/2002 01:00;;;;;;
18/09/2002;7;98;626.22;20.9;66;18/09/2002 02:00;;;;;;
18/09/2002;9;270;1725.3;24;52;18/09/2002 03:00;;;;;;
18/09/2002;18;2;12.78;19.3;77;18/09/2002 04:00;;;;;;
18/09/2002;17;40;255.6;21.1;69;18/09/2002 05:00;;;;;;
18/09/2002;16;128;817.92;20.7;73;18/09/2002 06:00;;;;;;
18/09/2002;15;120;766.8;22.8;63;18/09/2002 07:00;;;;;;
18/09/2002;14;114;728.46;23.2;62;18/09/2002 08:00;;;;;;
18/09/2002;13;204;1303.56;24.3;56;18/09/2002 09:00;;;;;;
18/09/2002;12;228;1456.92;23.9;54;18/09/2002 10:00;;;;;;
18/09/2002;11;326;2083.14;25.1;54;18/09/2002 11:00;;;;;;
18/09/2002;10;322;2057.58;24.2;52;18/09/2002 12:00;;;;;;
18/09/2002;23;0;0;15.9;82;18/09/2002 13:00;;;;;;
18/09/2002;22;0;0;17;85;18/09/2002 14:00;;;;;;
18/09/2002;21;0;0;18.7;79;18/09/2002 15:00;;;;;;
18/09/2002;20;0;0;18.5;75;18/09/2002 16:00;;;;;;
18/09/2002;19;0;0;18.5;81;18/09/2002 17:00;;;;;;
18/09/2002;8;192;1226.88;22.7;54;18/09/2002 18:00;;;;;;
18/09/2002;6;10;63.9;17.5;79;18/09/2002 19:00;;;;;;
18/09/2002;2;0;0;15;79;18/09/2002 20:00;;;;;;
18/09/2002;3;0;0;14.7;81;18/09/2002 21:00;;;;;;
18/09/2002;5;0;0;15.5;79;18/09/2002 22:00;;;;;;
18/09/2002;4;0;0;15.3;78;18/09/2002 23:00;;;;;;
18/09/2002;1;0;0;16.2;77;19/09/2002 00:00;;;;;;
19/09/2002;1;0;0;15.9;81;19/09/2002 01:00;;;;;;
19/09/2002;2;0;0;16.7;79;19/09/2002 02:00;;;;;;
19/09/2002;3;0;0;19.4;70;19/09/2002 03:00;;;;;;
19/09/2002;4;0;0;16.4;73;19/09/2002 04:00;;;;;;
19/09/2002;5;0;0;15.4;75;19/09/2002 05:00;;;;;;
19/09/2002;6;14;89.46;17.2;79;19/09/2002 06:00;;;;;;
19/09/2002;7;98;626.22;20.7;70;19/09/2002 07:00;;;;;;
19/09/2002;8;188;1201.32;22.8;68;19/09/2002 08:00;;;;;;
19/09/2002;9;270;1725.3;23.4;62;19/09/2002 09:00;;;;;;
19/09/2002;10;318;2032.02;24;62;19/09/2002 10:00;;;;;;
19/09/2002;11;350;2236.5;24.5;64;19/09/2002 11:00;;;;;;
19/09/2002;12;360;2300.4;24;65;19/09/2002 12:00;;;;;;
19/09/2002;13;326;2083.14;25.2;57;19/09/2002 13:00;;;;;;
19/09/2002;14;290;1853.1;24;63;19/09/2002 14:00;;;;;;
19/09/2002;15;208;1329.12;24.6;61;19/09/2002 15:00;;;;;;
19/09/2002;16;130;830.7;23.6;62;19/09/2002 16:00;;;;;;
19/09/2002;17;44;281.16;20.6;68;19/09/2002 17:00;;;;;;
19/09/2002;18;2;12.78;19.5;75;19/09/2002 18:00;;;;;;
19/09/2002;19;0;0;19.5;77;19/09/2002 19:00;;;;;;
19/09/2002;20;0;0;17.4;80;19/09/2002 20:00;;;;;;
19/09/2002;21;0;0;17.7;80;19/09/2002 21:00;;;;;;
19/09/2002;22;0;0;17.8;80;19/09/2002 22:00;;;;;;
19/09/2002;23;0;0;17.5;81;19/09/2002 23:00;;;;;;
19/09/2002;24;0;0;17.5;81;20/09/2002 00:00;;;;;;
20/09/2002;1;0;0;16.6;82;20/09/2002 01:00;;;;;;
20/09/2002;2;0;0;18;81;20/09/2002 02:00;;;;;;
20/09/2002;3;0;0;18.4;78;20/09/2002 03:00;;;;;;
20/09/2002;4;0;0;17.8;82;20/09/2002 04:00;;;;;;
20/09/2002;5;0;0;18.2;77;20/09/2002 05:00;;;;;;
20/09/2002;6;12;76.68;19.3;77;20/09/2002 06:00;;;;;;
20/09/2002;7;108;690.12;21.3;68;20/09/2002 07:00;;;;;;
20/09/2002;8;198;1265.22;22.2;65;20/09/2002 08:00;;;;;;
20/09/2002;9;272;1738.08;22.6;62;20/09/2002 09:00;;;;;;
20/09/2002;10;314;2006.46;22.5;64;20/09/2002 10:00;;;;;;
20/09/2002;11;352;2249.28;23.7;62;20/09/2002 11:00;;;;;;
20/09/2002;12;330;2108.7;23.9;62;20/09/2002 12:00;;;;;;
20/09/2002;13;212;1354.68;23.7;62;20/09/2002 13:00;;;;;;
20/09/2002;14;268;1712.52;24.4;59;20/09/2002 14:00;;;;;;
20/09/2002;15;208;1329.12;24.1;57;20/09/2002 15:00;;;;;;
20/09/2002;16;128;817.92;23.9;56;20/09/2002 16:00;;;;;;
20/09/2002;17;40;255.6;20.7;69;20/09/2002 17:00;;;;;;
20/09/2002;18;0;0;18.5;76;20/09/2002 18:00;;;;;;
20/09/2002;19;0;0;17.1;83;20/09/2002 19:00;;;;;;
20/09/2002;20;0;0;17.2;84;20/09/2002 20:00;;;;;;
20/09/2002;21;0;0;16.9;79;20/09/2002 21:00;;;;;;
20/09/2002;22;0;0;16.7;79;20/09/2002 22:00;;;;;;
20/09/2002;23;0;0;17;81;20/09/2002 23:00;;;;;;
20/09/2002;24;0;0;17;81;21/09/2002 00:00;;;;;;
21/09/2002;1;0;0;17.1;81;21/09/2002 01:00;;;;;;
21/09/2002;2;0;0;16.6;82;21/09/2002 02:00;;;;;;
21/09/2002;3;0;0;17;81;21/09/2002 03:00;;;;;;
21/09/2002;4;0;0;16.4;77;21/09/2002 04:00;;;;;;
21/09/2002;5;0;0;16.2;77;21/09/2002 05:00;;;;;;
21/09/2002;6;18;115.02;17.5;75;21/09/2002 06:00;;;;;;
21/09/2002;7;98;626.22;22;64;21/09/2002 07:00;;;;;;
21/09/2002;8;190;1214.1;22.7;67;21/09/2002 08:00;;;;;;
21/09/2002;9;274;1750.86;24.2;66;21/09/2002 09:00;;;;;;
21/09/2002;10;326;2083.14;24.4;66;21/09/2002 10:00;;;;;;
21/09/2002;11;354;2262.06;24.4;65;21/09/2002 11:00;;;;;;
21/09/2002;12;354;2262.06;24.4;63;21/09/2002 12:00;;;;;;
21/09/2002;13;348;2223.72;25.4;62;21/09/2002 13:00;;;;;;
21/09/2002;14;274;1750.86;24.2;64;21/09/2002 14:00;;;;;;
21/09/2002;15;182;1162.98;23.7;65;21/09/2002 15:00;;;;;;
21/09/2002;16;100;639;22.3;71;21/09/2002 16:00;;;;;;
21/09/2002;17;36;230.04;20.8;75;21/09/2002 17:00;;;;;;
21/09/2002;18;0;0;18.5;78;21/09/2002 18:00;;;;;;
21/09/2002;19;0;0;17.3;84;21/09/2002 19:00;;;;;;
21/09/2002;20;0;0;17.5;84;21/09/2002 20:00;;;;;;
21/09/2002;21;0;0;17.1;81;21/09/2002 21:00;;;;;;
21/09/2002;22;0;0;17;80;21/09/2002 22:00;;;;;;
21/09/2002;23;0;0;16.4;83;21/09/2002 23:00;;;;;;
21/09/2002;24;0;0;16.7;78;22/09/2002 00:00;;;;;;
22/09/2002;1;0;0;16.5;78;22/09/2002 01:00;;;;;;
22/09/2002;2;0;0;16.4;76;22/09/2002 02:00;;;;;;
22/09/2002;3;0;0;15.8;77;22/09/2002 03:00;;;;;;
22/09/2002;4;0;0;16.2;78;22/09/2002 04:00;;;;;;
22/09/2002;5;0;0;16;77;22/09/2002 05:00;;;;;;
22/09/2002;6;18;115.02;17.8;74;22/09/2002 06:00;;;;;;
22/09/2002;7;104;664.56;23.4;57;22/09/2002 07:00;;;;;;
22/09/2002;8;190;1214.1;24;58;22/09/2002 08:00;;;;;;
22/09/2002;9;266;1699.74;23.6;61;22/09/2002 09:00;;;;;;
22/09/2002;24;0;0;17.5;81;22/09/2002 10:00;;;;;;
22/09/2002;10;324;2070.36;24.3;58;22/09/2002 11:00;;;;;;
22/09/2002;11;354;2262.06;25.8;52;22/09/2002 12:00;;;;;;
22/09/2002;12;358;2287.62;25.1;50;22/09/2002 13:00;;;;;;
22/09/2002;13;276;1763.64;25.5;56;22/09/2002 14:00;;;;;;
22/09/2002;14;164;1047.96;24;58;22/09/2002 15:00;;;;;;
22/09/2002;15;94;600.66;24.2;62;22/09/2002 16:00;;;;;;
22/09/2002;16;128;817.92;22.6;61;22/09/2002 17:00;;;;;;
22/09/2002;17;38;242.82;21.4;69;22/09/2002 18:00;;;;;;
22/09/2002;18;0;0;19.8;77;22/09/2002 19:00;;;;;;
22/09/2002;19;0;0;18.1;82;22/09/2002 20:00;;;;;;
22/09/2002;20;0;0;18.4;81;22/09/2002 21:00;;;;;;
22/09/2002;21;0;0;18.2;81;22/09/2002 22:00;;;;;;
22/09/2002;22;0;0;17.8;80;22/09/2002 23:00;;;;;;
22/09/2002;23;0;0;18.3;78;23/09/2002 00:00;;;;;;
23/09/2002;1;0;0;17.2;80;23/09/2002 01:00;;;;;;
23/09/2002;2;0;0;17;78;23/09/2002 02:00;;;;;;
23/09/2002;3;0;0;17.1;78;23/09/2002 03:00;;;;;;
23/09/2002;4;0;0;17.1;78;23/09/2002 04:00;;;;;;
23/09/2002;5;0;0;17.2;76;23/09/2002 05:00;;;;;;
23/09/2002;6;16;102.24;18.4;76;23/09/2002 06:00;;;;;;
23/09/2002;7;74;472.86;21.7;71;23/09/2002 07:00;;;;;;
23/09/2002;8;140;894.6;24.2;57;23/09/2002 08:00;;;;;;
23/09/2002;9;232;1482.48;24.6;56;23/09/2002 09:00;;;;;;
23/09/2002;10;274;1750.86;23.9;58;23/09/2002 10:00;;;;;;
23/09/2002;11;272;1738.08;24.2;62;23/09/2002 11:00;;;;;;
23/09/2002;12;304;1942.56;24.8;52;23/09/2002 12:00;;;;;;
23/09/2002;13;222;1418.58;24.5;59;23/09/2002 13:00;;;;;;
23/09/2002;14;238;1520.82;25;55;23/09/2002 14:00;;;;;;
23/09/2002;15;144;920.16;23.9;64;23/09/2002 15:00;;;;;;
23/09/2002;16;140;894.6;24;71;23/09/2002 16:00;;;;;;
23/09/2002;17;28;178.92;21.5;76;23/09/2002 17:00;;;;;;
23/09/2002;18;0;0;19.8;83;23/09/2002 18:00;;;;;;
23/09/2002;19;0;0;19;87;23/09/2002 19:00;;;;;;
23/09/2002;20;0;0;18.9;90;23/09/2002 20:00;;;;;;
23/09/2002;21;0;0;18.1;90;23/09/2002 21:00;;;;;;
23/09/2002;22;0;0;18.6;87;23/09/2002 22:00;;;;;;
23/09/2002;23;0;0;17.5;82;23/09/2002 23:00;;;;;;
23/09/2002;24;0;0;17.2;76;24/09/2002 00:00;;;;;;
24/09/2002;1;0;0;17.7;76;24/09/2002 01:00;;;;;;
24/09/2002;2;0;0;18.2;76;24/09/2002 02:00;;;;;;
24/09/2002;3;0;0;18.3;75;24/09/2002 03:00;;;;;;
24/09/2002;4;0;0;17.4;75;24/09/2002 04:00;;;;;;
24/09/2002;5;0;0;17.3;73;24/09/2002 05:00;;;;;;
24/09/2002;6;20;127.8;18.9;69;24/09/2002 06:00;;;;;;
24/09/2002;7;106;677.34;22.9;60;24/09/2002 07:00;;;;;;
24/09/2002;8;188;1201.32;24.1;56;24/09/2002 08:00;;;;;;
24/09/2002;9;250;1597.5;25.4;54;24/09/2002 09:00;;;;;;
24/09/2002;10;306;1955.34;24.3;54;24/09/2002 10:00;;;;;;
24/09/2002;11;290;1853.1;25.9;52;24/09/2002 11:00;;;;;;
24/09/2002;12;326;2083.14;25.3;50;24/09/2002 12:00;;;;;;
24/09/2002;13;260;1661.4;23.9;62;24/09/2002 13:00;;;;;;
24/09/2002;14;146;932.94;23.3;67;24/09/2002 14:00;;;;;;
24/09/2002;15;96;613.44;24.9;66;24/09/2002 15:00;;;;;;
24/09/2002;16;102;651.78;24;68;24/09/2002 16:00;;;;;;
24/09/2002;17;34;217.26;22;73;24/09/2002 17:00;;;;;;
24/09/2002;18;2;12.78;19.2;85;24/09/2002 18:00;;;;;;
24/09/2002;19;0;0;18.3;92;24/09/2002 19:00;;;;;;
24/09/2002;20;0;0;18.8;89;24/09/2002 20:00;;;;;;
24/09/2002;21;0;0;18.4;87;24/09/2002 21:00;;;;;;
24/09/2002;22;0;0;18.6;82;24/09/2002 22:00;;;;;;
24/09/2002;23;0;0;19.4;77;24/09/2002 23:00;;;;;;
24/09/2002;24;0;0;19.3;80;25/09/2002 00:00;;;;;;
25/09/2002;1;0;0;19.3;83;25/09/2002 01:00;;;;;;
25/09/2002;2;0;0;19.2;79;25/09/2002 02:00;;;;;;
25/09/2002;3;0;0;19.2;79;25/09/2002 03:00;;;;;;
25/09/2002;4;0;0;19.4;79;25/09/2002 04:00;;;;;;
25/09/2002;5;0;0;19.4;80;25/09/2002 05:00;;;;;;
25/09/2002;6;8;51.12;20.1;81;25/09/2002 06:00;;;;;;
25/09/2002;7;68;434.52;23.8;71;25/09/2002 07:00;;;;;;
25/09/2002;8;196;1252.44;24.4;66;25/09/2002 08:00;;;;;;
25/09/2002;9;276;1763.64;25.5;59;25/09/2002 09:00;;;;;;
25/09/2002;10;304;1942.56;25.2;58;25/09/2002 10:00;;;;;;
25/09/2002;11;322;2057.58;25.4;62;25/09/2002 11:00;;;;;;
25/09/2002;12;284;1814.76;26.3;53;25/09/2002 12:00;;;;;;
25/09/2002;13;348;2223.72;27.1;47;25/09/2002 13:00;;;;;;
25/09/2002;14;284;1814.76;25.7;52;25/09/2002 14:00;;;;;;
25/09/2002;15;128;817.92;25.5;56;25/09/2002 15:00;;;;;;
25/09/2002;16;110;702.9;23.9;66;25/09/2002 16:00;;;;;;
25/09/2002;17;40;255.6;22.9;66;25/09/2002 17:00;;;;;;
25/09/2002;18;0;0;20.3;64;25/09/2002 18:00;;;;;;
25/09/2002;19;0;0;19.7;70;25/09/2002 19:00;;;;;;
25/09/2002;20;0;0;18.9;68;25/09/2002 20:00;;;;;;
25/09/2002;21;0;0;18.3;71;25/09/2002 21:00;;;;;;
25/09/2002;22;0;0;18.4;71;25/09/2002 22:00;;;;;;
25/09/2002;23;0;0;18;72;25/09/2002 23:00;;;;;;
25/09/2002;24;0;0;17.8;71;26/09/2002 00:00;;;;;;
26/09/2002;1;0;0;17.5;71;26/09/2002 01:00;;;;;;
26/09/2002;2;0;0;17.3;69;26/09/2002 02:00;;;;;;
26/09/2002;3;0;0;16.8;73;26/09/2002 03:00;;;;;;
26/09/2002;4;0;0;16.8;74;26/09/2002 04:00;;;;;;
26/09/2002;5;0;0;16.3;74;26/09/2002 05:00;;;;;;
26/09/2002;6;22;140.58;19.1;69;26/09/2002 06:00;;;;;;
26/09/2002;7;106;677.34;24;50;26/09/2002 07:00;;;;;;
26/09/2002;8;200;1278;26.2;46;26/09/2002 08:00;;;;;;
26/09/2002;9;278;1776.42;25.3;66;26/09/2002 09:00;;;;;;
26/09/2002;10;330;2108.7;25.1;68;26/09/2002 10:00;;;;;;
26/09/2002;11;354;2262.06;25.3;70;26/09/2002 11:00;;;;;;
26/09/2002;12;354;2262.06;25.1;67;26/09/2002 12:00;;;;;;
26/09/2002;13;324;2070.36;25;66;26/09/2002 13:00;;;;;;
26/09/2002;14;278;1776.42;24.5;67;26/09/2002 14:00;;;;;;
26/09/2002;15;210;1341.9;24.5;68;26/09/2002 15:00;;;;;;
26/09/2002;16;108;690.12;22.4;75;26/09/2002 16:00;;;;;;
26/09/2002;17;14;89.46;21.8;77;26/09/2002 17:00;;;;;;
26/09/2002;18;0;0;21.9;75;26/09/2002 18:00;;;;;;
26/09/2002;19;0;0;19.6;80;26/09/2002 19:00;;;;;;
26/09/2002;20;0;0;18.2;85;26/09/2002 20:00;;;;;;
26/09/2002;21;0;0;18.6;86;26/09/2002 21:00;;;;;;
26/09/2002;22;0;0;18.4;85;26/09/2002 22:00;;;;;;
26/09/2002;23;0;0;17.9;81;26/09/2002 23:00;;;;;;
26/09/2002;24;0;0;18.8;83;27/09/2002 00:00;;;;;;
27/09/2002;1;0;0;19.6;87;27/09/2002 01:00;;;;;;
27/09/2002;2;0;0;19;85;27/09/2002 02:00;;;;;;
27/09/2002;3;0;0;17.1;78;27/09/2002 03:00;;;;;;
27/09/2002;4;0;0;19.5;82;27/09/2002 04:00;;;;;;
27/09/2002;5;0;0;17.6;76;27/09/2002 05:00;;;;;;
27/09/2002;6;22;140.58;19;66;27/09/2002 06:00;;;;;;
27/09/2002;7;108;690.12;22.6;60;27/09/2002 07:00;;;;;;
27/09/2002;8;202;1290.78;24.1;64;27/09/2002 08:00;;;;;;
27/09/2002;9;278;1776.42;25.2;56;27/09/2002 09:00;;;;;;
27/09/2002;10;330;2108.7;26.7;55;27/09/2002 10:00;;;;;;
27/09/2002;11;340;2172.6;25.5;55;27/09/2002 11:00;;;;;;
27/09/2002;12;350;2236.5;27.1;51;27/09/2002 12:00;;;;;;
27/09/2002;13;326;2083.14;25.9;62;27/09/2002 13:00;;;;;;
27/09/2002;14;278;1776.42;25.1;62;27/09/2002 14:00;;;;;;
27/09/2002;15;210;1341.9;24.4;64;27/09/2002 15:00;;;;;;
27/09/2002;16;120;766.8;23.3;69;27/09/2002 16:00;;;;;;
27/09/2002;17;36;230.04;22.2;71;27/09/2002 17:00;;;;;;
27/09/2002;18;0;0;20;79;27/09/2002 18:00;;;;;;
27/09/2002;19;0;0;19.4;82;27/09/2002 19:00;;;;;;
27/09/2002;20;0;0;18.1;89;27/09/2002 20:00;;;;;;
27/09/2002;21;0;0;18.5;86;27/09/2002 21:00;;;;;;
27/09/2002;22;0;0;17.6;86;27/09/2002 22:00;;;;;;
27/09/2002;23;0;0;17.8;83;27/09/2002 23:00;;;;;;
27/09/2002;24;0;0;17.9;77;28/09/2002 00:00;;;;;;
28/09/2002;1;0;0;16.8;78;28/09/2002 01:00;;;;;;
28/09/2002;2;0;0;17.8;81;28/09/2002 02:00;;;;;;
28/09/2002;3;0;0;17.3;77;28/09/2002 03:00;;;;;;
28/09/2002;4;0;0;17.4;80;28/09/2002 04:00;;;;;;
28/09/2002;5;0;0;17.6;79;28/09/2002 05:00;;;;;;
28/09/2002;6;18;115.02;19;74;28/09/2002 06:00;;;;;;
28/09/2002;7;110;702.9;23.4;65;28/09/2002 07:00;;;;;;
28/09/2002;8;202;1290.78;24.8;63;28/09/2002 08:00;;;;;;
28/09/2002;9;280;1789.2;25.3;56;28/09/2002 09:00;;;;;;
28/09/2002;10;334;2134.26;24.9;59;28/09/2002 10:00;;;;;;
28/09/2002;11;356;2274.84;26;51;28/09/2002 11:00;;;;;;
28/09/2002;12;352;2249.28;26;51;28/09/2002 12:00;;;;;;
28/09/2002;13;326;2083.14;26.2;54;28/09/2002 13:00;;;;;;
28/09/2002;14;236;1508.04;23.8;60;28/09/2002 14:00;;;;;;
28/09/2002;15;92;587.88;23.4;67;28/09/2002 15:00;;;;;;
28/09/2002;16;50;319.5;22.8;69;28/09/2002 16:00;;;;;;
28/09/2002;17;16;102.24;21.7;72;28/09/2002 17:00;;;;;;
28/09/2002;18;0;0;20.3;76;28/09/2002 18:00;;;;;;
28/09/2002;19;0;0;18.7;84;28/09/2002 19:00;;;;;;
28/09/2002;20;0;0;18.2;87;28/09/2002 20:00;;;;;;
28/09/2002;21;0;0;18;82;28/09/2002 21:00;;;;;;
28/09/2002;22;0;0;17.9;80;28/09/2002 22:00;;;;;;
28/09/2002;23;0;0;17.4;77;28/09/2002 23:00;;;;;;
28/09/2002;24;0;0;16.8;78;29/09/2002 00:00;;;;;;
29/09/2002;1;0;0;16.9;76;29/09/2002 01:00;;;;;;
29/09/2002;2;0;0;16;74;29/09/2002 02:00;;;;;;
29/09/2002;3;0;0;16;73;29/09/2002 03:00;;;;;;
29/09/2002;4;0;0;16.1;70;29/09/2002 04:00;;;;;;
29/09/2002;5;0;0;15.9;75;29/09/2002 05:00;;;;;;
29/09/2002;6;22;140.58;19.1;75;29/09/2002 06:00;;;;;;
29/09/2002;7;48;306.72;21.1;74;29/09/2002 07:00;;;;;;
29/09/2002;8;120;766.8;23.1;72;29/09/2002 08:00;;;;;;
29/09/2002;9;140;894.6;22.2;70;29/09/2002 09:00;;;;;;
29/09/2002;10;258;1648.62;24.5;63;29/09/2002 10:00;;;;;;
29/09/2002;11;234;1495.26;24.7;64;29/09/2002 11:00;;;;;;
29/09/2002;12;172;1099.08;25.1;59;29/09/2002 12:00;;;;;;
29/09/2002;13;306;1955.34;25.8;52;29/09/2002 13:00;;;;;;
29/09/2002;14;270;1725.3;25.2;59;29/09/2002 14:00;;;;;;
29/09/2002;15;194;1239.66;24.6;65;29/09/2002 15:00;;;;;;
29/09/2002;16;122;779.58;23.7;66;29/09/2002 16:00;;;;;;
29/09/2002;17;42;268.38;22.4;70;29/09/2002 17:00;;;;;;
29/09/2002;18;0;0;20.3;77;29/09/2002 18:00;;;;;;
29/09/2002;19;0;0;17.8;84;29/09/2002 19:00;;;;;;
29/09/2002;20;0;0;18.2;88;29/09/2002 20:00;;;;;;
29/09/2002;21;0;0;19;83;29/09/2002 21:00;;;;;;
29/09/2002;22;0;0;19.1;86;29/09/2002 22:00;;;;;;
29/09/2002;23;0;0;17.2;88;29/09/2002 23:00;;;;;;
29/09/2002;24;0;0;17.6;83;30/09/2002 00:00;;;;;;
30/09/2002;1;0;0;17.3;79;30/09/2002 01:00;;;;;;
30/09/2002;2;0;0;17.3;79;30/09/2002 02:00;;;;;;
30/09/2002;3;0;0;17.1;78;30/09/2002 03:00;;;;;;
30/09/2002;4;0;0;15.8;77;30/09/2002 04:00;;;;;;
30/09/2002;5;0;0;16.8;77;30/09/2002 05:00;;;;;;
30/09/2002;6;22;140.58;19;73;30/09/2002 06:00;;;;;;
30/09/2002;7;104;664.56;23;58;30/09/2002 07:00;;;;;;
30/09/2002;8;194;1239.66;24;61;30/09/2002 08:00;;;;;;
30/09/2002;9;244;1559.16;23.6;62;30/09/2002 09:00;;;;;;
30/09/2002;10;204;1303.56;23.6;67;30/09/2002 10:00;;;;;;
30/09/2002;11;154;984.06;24.7;63;30/09/2002 11:00;;;;;;
30/09/2002;12;160;1022.4;24.2;67;30/09/2002 12:00;;;;;;
30/09/2002;13;212;1354.68;25.1;61;30/09/2002 13:00;;;;;;
30/09/2002;14;198;1265.22;23.7;66;30/09/2002 14:00;;;;;;
30/09/2002;15;124;792.36;24.1;70;30/09/2002 15:00;;;;;;
30/09/2002;16;122;779.58;23.5;72;30/09/2002 16:00;;;;;;
30/09/2002;17;26;166.14;21.7;77;30/09/2002 17:00;;;;;;
30/09/2002;18;0;0;21;81;30/09/2002 18:00;;;;;;
30/09/2002;19;0;0;20.9;83;30/09/2002 19:00;;;;;;
30/09/2002;20;0;0;19.7;87;30/09/2002 20:00;;;;;;
30/09/2002;21;0;0;18.3;90;30/09/2002 21:00;;;;;;
30/09/2002;22;0;0;19.8;84;30/09/2002 22:00;;;;;;
30/09/2002;23;0;0;18.2;76;30/09/2002 23:00;;;;;;
30/09/2002;24;0;0;18.1;73;01/10/2002 00:00;;;;;;
01/10/2002;1;0;0;17.6;75;01/10/2002 01:00;;;;;;
01/10/2002;2;0;0;17.8;73;01/10/2002 02:00;;;;;;
01/10/2002;3;0;0;17.3;75;01/10/2002 03:00;;;;;;
01/10/2002;4;0;0;17.3;73;01/10/2002 04:00;;;;;;
01/10/2002;5;0;0;17.3;71;01/10/2002 05:00;;;;;;
01/10/2002;6;24;153.36;19.1;70;01/10/2002 06:00;;;;;;
01/10/2002;7;104;664.56;23.5;63;01/10/2002 07:00;;;;;;
01/10/2002;8;198;1265.22;24;63;01/10/2002 08:00;;;;;;
01/10/2002;9;276;1763.64;25.6;53;01/10/2002 09:00;;;;;;
01/10/2002;10;328;2095.92;25.4;53;01/10/2002 10:00;;;;;;
01/10/2002;11;352;2249.28;25.8;49;01/10/2002 11:00;;;;;;
01/10/2002;12;352;2249.28;25.9;50;01/10/2002 12:00;;;;;;
01/10/2002;13;342;2185.38;26.6;50;01/10/2002 13:00;;;;;;
01/10/2002;14;276;1763.64;26.3;49;01/10/2002 14:00;;;;;;
01/10/2002;15;206;1316.34;25.6;54;01/10/2002 15:00;;;;;;
01/10/2002;16;102;651.78;24.3;56;01/10/2002 16:00;;;;;;
01/10/2002;17;22;140.58;23.4;57;01/10/2002 17:00;;;;;;
01/10/2002;18;0;0;21.3;73;01/10/2002 18:00;;;;;;
01/10/2002;19;0;0;20.7;72;01/10/2002 19:00;;;;;;
01/10/2002;20;0;0;19.1;72;01/10/2002 20:00;;;;;;
01/10/2002;21;0;0;19.1;69;01/10/2002 21:00;;;;;;
01/10/2002;22;0;0;18.6;70;01/10/2002 22:00;;;;;;
01/10/2002;23;0;0;18.5;70;01/10/2002 23:00;;;;;;
01/10/2002;24;0;0;17.9;70;02/10/2002 00:00;;;;;;
02/10/2002;1;0;0;17.6;71;02/10/2002 01:00;;;;;;
02/10/2002;2;0;0;18.2;66;02/10/2002 02:00;;;;;;
02/10/2002;3;0;0;17.4;73;02/10/2002 03:00;;;;;;
02/10/2002;4;0;0;16.9;73;02/10/2002 04:00;;;;;;
02/10/2002;5;0;0;16.2;78;02/10/2002 05:00;;;;;;
